numero;despacho;data
112017023850;9.1;2022-10-11
112017023954;9.1;2022-10-11
112017024164;9.1;2022-10-11
112017024165;9.1;2022-10-11
112017024167;9.1;2022-10-11
112017024216;9.1;2022-10-11
112017024237;9.1;2022-10-11
112017024277;9.1;2022-10-11
112017024300;9.2;2022-10-04
112017024302;9.2;2022-10-04
112017024341;9.1;2022-10-11
112017024374;9.1;2022-10-11
112017024420;11.2;2022-10-25
112017024526;9.1;2022-10-11
112017024660;9.1;2022-10-11
112017024772;9.2;2022-10-11
112017024856;9.1;2022-10-04
112017024865;9.1;2022-10-11
112017025083;9.1;2022-10-11
112017025134;9.1;2022-10-04
112017025196;9.1;2022-10-11
112017025317;9.1;2022-10-04
112017025372;9.1;2022-10-11
112017025559;9.1;2022-10-04
112017025566;9.1;2022-10-04
112017025662;9.1;2022-10-11
112017025701;9.1;2022-10-18
112017025747;9.1;2022-10-11
112017025759;9.1;2022-10-11
112017025761;9.1;2022-10-11
112017025801;9.1;2022-10-04
112017025853;9.1;2022-10-11
112017025946;9.2;2022-10-11
112017025947;9.1;2022-10-25
112017026134;9.1;2022-10-04
112017026136;9.1;2022-10-11
112017026161;9.1;2022-10-11
112017026482;9.1;2022-10-11
112017026559;9.1;2022-10-04
112017026592;9.1;2022-10-11
112017026637;9.1;2022-10-11
112017026688;9.1;2022-10-04
112017026730;9.1;2022-10-11
112017026796;9.1;2022-10-04
112017026837;9.1;2022-10-18
112017026943;9.1;2022-10-04
112017027018;9.1;2022-10-04
112017027281;9.1;2022-10-04
112017027323;9.1;2022-10-11
112017027327;9.1;2022-10-04
112017027340;9.1;2022-10-04
112017027478;9.1;2022-10-11
112017027509;9.1;2022-10-11
112017027558;9.1;2022-10-18
112017027561;9.1;2022-10-18
112017027575;9.1;2022-10-04
112017027825;9.1;2022-10-04
112017027855;9.1;2022-10-11
112017027881;9.1;2022-10-11
112017027922;9.1;2022-10-04
112017028141;9.1;2022-10-04
112017028147;9.1;2022-10-11
112017028196;9.1;2022-10-11
112017028296;9.1;2022-10-11
112017028304;9.1;2022-10-11
112017028305;9.1;2022-10-11
112017028403;9.1;2022-10-11
112017028443;9.1;2022-10-04
112017028462;9.1;2022-10-11
112017028483;9.1;2022-10-11
112017028508;9.1;2022-10-11
112017028576;9.1;2022-10-04
112017028589;9.1;2022-10-11
112018000008;9.1;2022-10-18
112018000055;9.1;2022-10-25
112018000061;9.1;2022-10-04
112018000119;9.1;2022-10-11
112018000143;9.1;2022-10-04
112018000256;9.1;2022-10-11
112018000274;9.1;2022-10-04
112018000345;9.1;2022-10-11
112018000454;9.1;2022-10-04
112018000499;11.2;2022-10-25
112018000625;9.1;2022-10-25
112018000704;9.1;2022-10-04
112018000831;9.1;2022-10-04
112018000833;9.1;2022-10-04
112018000954;9.1;2022-10-11
112018001030;9.1;2022-10-11
112018001136;9.1;2022-10-11
112018001163;9.1;2022-10-04
112018001167;9.1;2022-10-11
112018001172;9.1;2022-10-25
112018001315;9.1;2022-10-11
112018001398;9.1;2022-10-25
112018001513;9.2;2022-10-11
112018001597;9.1;2022-10-25
112018001626;9.2;2022-10-04
112018001632;9.1;2022-10-04
112018001690;9.1;2022-10-25
112018001902;9.1;2022-10-25
112018001965;9.1;2022-10-04
112018001991;9.1;2022-10-11
112018002149;9.1;2022-10-25
112018002180;9.2;2022-10-04
112018002217;9.1;2022-10-04
112018002222;9.1;2022-10-04
112018002258;9.1;2022-10-04
112018002282;9.1;2022-10-04
112018002317;9.1;2022-10-11
112018002318;9.1;2022-10-11
112018002321;9.1;2022-10-18
112018002411;9.2;2022-10-04
112018002440;9.1;2022-10-11
112018002508;9.1;2022-10-11
112018002563;9.1;2022-10-11
112018002617;9.1;2022-10-11
112018002626;9.1;2022-10-04
112018002781;9.1;2022-10-11
112018002795;9.1;2022-10-18
112018003051;9.1;2022-10-04
112018003132;9.1;2022-10-11
112018003309;11.2;2022-10-11
112018003358;9.1;2022-10-18
112018003366;9.1;2022-10-11
112018003367;11.2;2022-10-25
112018003478;9.1;2022-10-11
112018003584;9.1;2022-10-11
112018003585;9.1;2022-10-04
112018003620;9.1;2022-10-11
112018003680;9.1;2022-10-04
112018003682;9.1;2022-10-11
112018003695;9.1;2022-10-11
112018003893;9.1;2022-10-11
112018003955;9.1;2022-10-04
112018003994;9.1;2022-10-04
112018004002;9.1;2022-10-11
112018004028;9.1;2022-10-04
112018004033;9.1;2022-10-18
112018004114;9.1;2022-10-11
112018004251;9.1;2022-10-11
112018004340;9.1;2022-10-04
112018004422;9.1;2022-10-04
112018004509;9.1;2022-10-25
112018004625;9.2;2022-10-18
112018004671;9.1;2022-10-04
112018004675;9.1;2022-10-11
112018004719;9.1;2022-10-04
112018004773;9.1;2022-10-11
112018004804;9.2;2022-10-11
112018004817;9.1;2022-10-04
112018004842;9.1;2022-10-04
112018004858;9.1;2022-10-04
112018004962;9.2;2022-10-04
112018005003;9.1;2022-10-04
112018005124;9.1;2022-10-04
112018005321;9.1;2022-10-11
112018005467;9.1;2022-10-11
112018005571;9.1;2022-10-11
112018005619;9.1;2022-10-11
112018005624;9.1;2022-10-11
112018005691;9.1;2022-10-11
112018005698;9.1;2022-10-11
112018005703;9.1;2022-10-11
112018005740;9.1;2022-10-04
112018005861;9.1;2022-10-04
112018005974;9.1;2022-10-04
112018006005;9.1;2022-10-18
112018006050;9.1;2022-10-11
112018006058;9.1;2022-10-11
112018006254;9.1;2022-10-11
112018006303;9.1;2022-10-04
112018006315;9.1;2022-10-04
112018006447;9.1;2022-10-04
112018006458;9.1;2022-10-11
112018006483;9.1;2022-10-04
112018006546;9.1;2022-10-04
112018006610;9.1;2022-10-11
112018006653;9.1;2022-10-25
112018006713;9.1;2022-10-11
112018006776;9.1;2022-10-04
112018006791;9.1;2022-10-11
112018006886;9.1;2022-10-25
112018006930;9.1;2022-10-11
112018006931;9.1;2022-10-04
112018006992;9.1;2022-10-11
112018007134;9.1;2022-10-04
112018007155;9.1;2022-10-04
112018007301;9.1;2022-10-11
112018007311;9.1;2022-10-11
112018007366;9.1;2022-10-11
112018007509;9.1;2022-10-04
112018007636;9.2;2022-10-18
112018007648;9.1;2022-10-04
112018007652;11.2;2022-10-25
112018007677;9.1;2022-10-11
112018007774;9.1;2022-10-11
112018007781;9.1;2022-10-04
112018007951;9.1;2022-10-18
112018007959;9.1;2022-10-11
112018008476;9.2;2022-10-11
112018008531;9.1;2022-10-04
112018008553;9.1;2022-10-04
112018008562;9.1;2022-10-04
112018008605;9.1;2022-10-04
112018008611;9.1;2022-10-04
112018008633;9.1;2022-10-04
112018008641;9.1;2022-10-11
112018008662;9.1;2022-10-11
112018008667;9.2;2022-10-04
112018008668;9.1;2022-10-11
112018008794;9.1;2022-10-04
112018008795;9.1;2022-10-11
112018008834;9.1;2022-10-04
112018008972;9.1;2022-10-11
112018008976;9.1;2022-10-11
112018009193;9.1;2022-10-11
112018009236;9.1;2022-10-04
112018009406;9.2;2022-10-04
112018009610;9.1;2022-10-11
112018009806;9.1;2022-10-04
112018009816;9.1;2022-10-04
112018009872;9.1;2022-10-11
112018009900;9.1;2022-10-11
112018009916;9.1;2022-10-11
112018009988;9.1;2022-10-11
112018010386;9.1;2022-10-04
112018010490;9.1;2022-10-11
112018010507;9.1;2022-10-04
112018010547;9.1;2022-10-11
112018010604;9.1;2022-10-11
112018010667;9.1;2022-10-11
112018010756;9.1;2022-10-18
112018010777;9.1;2022-10-18
112018010799;9.1;2022-10-04
112018010840;9.1;2022-10-11
112018010858;9.1;2022-10-11
112018010961;9.1;2022-10-11
112018011099;9.1;2022-10-11
112018011160;9.1;2022-10-11
112018011207;9.1;2022-10-11
112018011262;9.1;2022-10-04
112018011283;9.1;2022-10-25
112018011466;9.2;2022-10-11
112018011507;9.1;2022-10-25
112018011516;9.1;2022-10-04
112018011527;9.1;2022-10-18
112018011574;9.2;2022-10-18
112018011739;9.1;2022-10-11
112018011749;9.1;2022-10-11
112018011758;9.1;2022-10-11
112018011831;9.1;2022-10-04
112018011909;9.1;2022-10-11
112018011912;9.1;2022-10-11
112018011976;9.1;2022-10-11
112018012018;9.1;2022-10-25
112018012019;9.1;2022-10-11
112018012074;9.2;2022-10-04
112018012157;9.1;2022-10-04
112018012191;9.1;2022-10-25
112018012205;9.1;2022-10-11
112018012206;9.2;2022-10-18
112018012256;9.1;2022-10-11
112018012271;9.1;2022-10-11
112018012281;9.1;2022-10-04
112018012378;9.1;2022-10-11
112018012410;9.1;2022-10-11
112018012447;9.2;2022-10-04
112018012499;9.2;2022-10-04
112018012503;9.2;2022-10-04
112018012505;9.2;2022-10-04
112018012539;9.1;2022-10-11
112018012627;9.1;2022-10-11
112018012720;9.1;2022-10-04
112018012740;9.1;2022-10-11
112018012741;9.1;2022-10-11
112018012772;9.1;2022-10-11
112018012790;11.2;2022-10-18
112018012802;9.2;2022-10-18
112018012845;9.1;2022-10-25
112018012849;9.1;2022-10-25
112018012859;9.1;2022-10-04
112018012910;9.2;2022-10-04
112018012959;9.1;2022-10-04
112018012967;9.1;2022-10-04
112018012974;9.1;2022-10-11
112018013013;9.1;2022-10-11
112018013053;9.1;2022-10-11
112018013077;9.1;2022-10-11
112018013111;9.2;2022-10-18
112018013117;9.1;2022-10-11
112018013124;9.1;2022-10-25
112018013138;11.2;2022-10-11
112018013165;9.1;2022-10-11
112018013166;9.1;2022-10-25
112018013322;9.1;2022-10-11
112018013332;9.1;2022-10-11
112018013357;9.1;2022-10-11
112018013366;9.1;2022-10-04
112018013371;9.1;2022-10-11
112018013378;9.1;2022-10-04
112018013388;9.1;2022-10-11
112018013394;9.1;2022-10-25
112018013437;9.1;2022-10-11
112018013445;9.1;2022-10-11
112018013501;9.1;2022-10-11
112018013556;9.1;2022-10-25
112018013603;9.1;2022-10-04
112018013800;9.1;2022-10-18
112018013835;9.1;2022-10-25
112018013895;9.2;2022-10-11
112018013909;9.1;2022-10-04
112018013961;9.1;2022-10-04
112018013970;9.1;2022-10-11
112018014026;9.1;2022-10-11
112018014039;9.1;2022-10-11
112018014051;9.1;2022-10-18
112018014104;9.1;2022-10-04
112018014231;9.2;2022-10-25
112018014248;11.2;2022-10-04
112018014263;9.1;2022-10-11
112018014328;9.2;2022-10-04
112018014354;9.1;2022-10-04
112018014361;9.1;2022-10-11
112018014362;9.1;2022-10-25
112018014363;9.1;2022-10-11
112018014479;9.1;2022-10-11
112018014649;9.1;2022-10-18
112018014863;9.1;2022-10-04
112018014883;9.1;2022-10-11
112018014913;9.1;2022-10-11
112018014940;9.1;2022-10-11
112018014947;9.1;2022-10-18
112018014966;9.1;2022-10-04
112018014975;9.1;2022-10-11
112018015017;9.1;2022-10-04
112018015043;9.1;2022-10-25
112018015077;9.1;2022-10-04
112018015146;9.1;2022-10-11
112018015190;9.1;2022-10-25
112018015285;9.1;2022-10-04
112018015374;11.2;2022-10-18
112018015376;9.1;2022-10-11
112018015397;9.1;2022-10-11
112018015417;9.1;2022-10-11
112018015436;9.1;2022-10-25
112018015488;9.1;2022-10-04
112018015494;9.1;2022-10-25
112018015507;9.1;2022-10-11
112018015524;9.1;2022-10-11
112018015582;9.1;2022-10-04
112018015623;9.1;2022-10-25
112018015675;9.1;2022-10-11
112018015786;9.1;2022-10-11
112018015814;9.2;2022-10-04
112018015817;9.1;2022-10-11
112018016134;9.1;2022-10-11
112018016183;9.1;2022-10-25
112018016187;9.1;2022-10-11
112018016259;9.1;2022-10-11
112018016266;9.1;2022-10-25
112018016378;9.1;2022-10-11
112018016493;9.1;2022-10-11
112018016505;9.1;2022-10-11
112018016530;9.1;2022-10-25
112018016538;9.1;2022-10-11
112018016572;9.1;2022-10-18
112018016584;9.1;2022-10-04
112018016594;9.1;2022-10-04
112018016644;9.1;2022-10-11
112018016655;9.1;2022-10-11
112018016757;9.2;2022-10-11
112018016801;9.1;2022-10-04
112018016854;9.1;2022-10-04
112018016993;9.1;2022-10-04
112018017133;9.1;2022-10-04
112018017143;9.1;2022-10-04
112018017196;9.1;2022-10-04
112018017245;9.1;2022-10-11
112018017314;9.1;2022-10-11
112018067331;9.1;2022-10-18
112018067340;9.1;2022-10-11
112018067407;9.1;2022-10-04
112018067430;9.2;2022-10-11
112018067575;9.1;2022-10-04
112018067599;9.1;2022-10-04
112018067682;9.1;2022-10-11
112018067719;9.1;2022-10-04
112018067744;9.1;2022-10-04
112018067760;9.1;2022-10-11
112018067762;9.2;2022-10-11
112018067842;9.1;2022-10-11
112018067886;9.1;2022-10-11
112018067887;9.1;2022-10-04
112018067909;9.1;2022-10-04
112018067941;9.1;2022-10-11
112018068050;9.1;2022-10-04
112018068139;9.1;2022-10-11
112018068162;9.1;2022-10-11
112018068197;9.1;2022-10-04
112018068202;9.1;2022-10-11
112018068282;9.1;2022-10-04
112018068318;9.1;2022-10-11
112018068467;9.1;2022-10-11
112018068528;9.1;2022-10-11
112018068545;9.1;2022-10-04
112018068551;9.1;2022-10-11
112018068553;9.1;2022-10-04
112018068583;9.1;2022-10-04
112018068631;9.1;2022-10-04
112018068651;9.1;2022-10-04
112018068695;9.1;2022-10-18
112018068735;9.2;2022-10-11
112018068820;9.1;2022-10-04
112018068837;9.1;2022-10-04
112018068871;9.1;2022-10-11
112018068883;9.1;2022-10-04
112018068893;9.1;2022-10-04
112018069046;9.1;2022-10-04
112018069081;9.1;2022-10-18
112018069126;9.1;2022-10-11
112018069170;9.1;2022-10-04
112018069180;9.1;2022-10-11
112018069201;9.2;2022-10-04
112018069295;9.1;2022-10-18
112018069358;9.1;2022-10-11
112018069390;9.1;2022-10-04
112018069392;9.1;2022-10-11
112018069486;9.1;2022-10-04
112018069510;9.1;2022-10-25
112018069517;9.1;2022-10-25
112018069531;9.1;2022-10-25
112018069542;9.1;2022-10-18
112018069593;9.1;2022-10-11
112018069595;9.1;2022-10-18
112018069903;9.1;2022-10-04
112018070012;9.1;2022-10-04
112018070049;9.1;2022-10-11
112018070148;9.2;2022-10-04
112018070204;9.1;2022-10-04
112018070208;9.1;2022-10-04
112018070241;9.1;2022-10-04
112018070284;9.2;2022-10-25
112018070384;9.1;2022-10-11
112018070409;9.1;2022-10-25
112018070426;9.1;2022-10-18
112018070729;9.1;2022-10-25
112018070785;9.1;2022-10-18
112018070789;9.1;2022-10-25
112018070808;9.1;2022-10-04
112018070905;9.1;2022-10-04
112018070954;9.1;2022-10-18
112018070973;9.2;2022-10-25
112018070984;9.1;2022-10-18
112018071062;9.1;2022-10-18
112018071083;9.1;2022-10-18
112018071111;9.1;2022-10-25
112018071242;9.1;2022-10-04
112018071246;9.1;2022-10-11
112018071264;9.1;2022-10-18
112018071292;9.1;2022-10-18
112018071429;9.1;2022-10-04
112018071453;9.2;2022-10-11
112018071629;9.1;2022-10-18
112018071660;9.1;2022-10-11
112018071725;9.1;2022-10-11
112018071756;9.1;2022-10-04
112018071760;9.1;2022-10-11
112018071835;9.2;2022-10-04
112018071881;9.1;2022-10-11
112018071929;9.1;2022-10-11
112018071973;9.1;2022-10-04
112018072155;9.1;2022-10-04
112018072175;9.1;2022-10-11
112018072510;9.1;2022-10-18
112018072566;9.1;2022-10-11
112018072596;9.1;2022-10-04
112018072784;9.1;2022-10-25
112018072891;9.2;2022-10-18
112018072954;9.1;2022-10-18
112018073012;9.1;2022-10-11
112018073024;9.1;2022-10-11
112018073026;9.2;2022-10-25
112018073035;9.1;2022-10-04
112018073153;9.1;2022-10-04
112018073338;9.1;2022-10-11
112018073501;9.1;2022-10-04
112018073541;9.1;2022-10-25
112018073585;9.1;2022-10-11
112018073657;9.1;2022-10-11
112018073724;9.1;2022-10-11
112018073869;9.1;2022-10-11
112018073885;9.1;2022-10-04
112018073922;9.1;2022-10-04
112018074001;9.1;2022-10-11
112018074066;9.1;2022-10-04
112018074134;11.2;2022-10-11
112018074143;11.2;2022-10-25
112018074169;9.2;2022-10-04
112018074256;9.1;2022-10-25
112018074260;9.2;2022-10-25
112018074335;9.1;2022-10-04
112018074346;9.1;2022-10-25
112018074576;9.1;2022-10-11
112018074634;9.1;2022-10-25
112018074756;9.1;2022-10-04
112018074785;9.1;2022-10-25
112018074806;9.1;2022-10-11
112018074875;9.1;2022-10-11
112018074922;9.1;2022-10-11
112018074948;9.2;2022-10-04
112018074963;9.1;2022-10-11
112018075028;9.2;2022-10-25
112018075116;9.1;2022-10-18
112018075122;9.1;2022-10-04
112018075194;9.1;2022-10-18
112018075376;9.1;2022-10-04
112018075467;9.1;2022-10-04
112018075521;9.1;2022-10-04
112018075531;9.1;2022-10-04
112018075666;9.1;2022-10-11
112018075802;9.1;2022-10-25
112018075821;9.1;2022-10-04
112018075823;11.2;2022-10-25
112018075825;9.1;2022-10-11
112018075827;9.1;2022-10-11
112018075845;9.1;2022-10-18
112018075848;9.1;2022-10-18
112018075947;11.2;2022-10-25
112018076109;9.1;2022-10-04
112018076126;11.2;2022-10-25
112018076294;9.1;2022-10-11
112018076371;9.1;2022-10-04
112018076409;9.1;2022-10-11
112018076449;11.2;2022-10-25
112018076483;9.2;2022-10-04
112018076505;9.1;2022-10-04
112018076542;9.1;2022-10-11
112018076623;11.2;2022-10-04
112018076659;9.1;2022-10-11
112018076701;9.2;2022-10-25
112018076742;9.1;2022-10-04
112018076800;11.2;2022-10-25
112018077130;9.1;2022-10-04
112018077143;9.1;2022-10-04
112018077152;9.1;2022-10-11
112018077158;9.1;2022-10-25
112018077161;9.1;2022-10-11
112018077181;9.1;2022-10-25
112018077232;9.1;2022-10-04
112018077270;9.1;2022-10-04
112018077387;9.1;2022-10-18
112018077391;9.1;2022-10-25
112018077411;9.1;2022-10-11
112018077416;9.1;2022-10-04
112018077423;9.1;2022-10-11
112018077432;9.1;2022-10-11
112018077484;9.1;2022-10-04
112018077494;9.1;2022-10-18
112019000025;9.1;2022-10-11
112019000090;9.2;2022-10-25
112019000183;9.1;2022-10-11
112019000193;9.1;2022-10-11
112019000214;9.1;2022-10-04
112019000215;11.2;2022-10-25
112019000322;9.1;2022-10-04
112019000361;9.1;2022-10-11
112019000417;11.2;2022-10-25
112019000476;9.2;2022-10-11
112019000493;9.1;2022-10-04
112019000532;9.1;2022-10-04
112019000585;11.2;2022-10-25
112019000654;11.2;2022-10-18
112019000672;9.1;2022-10-04
112019000742;9.1;2022-10-04
112019000864;9.1;2022-10-18
112019000992;9.1;2022-10-04
112019001009;9.1;2022-10-04
112019001214;9.1;2022-10-11
112019001235;9.1;2022-10-25
112019001280;9.1;2022-10-25
112019001369;11.2;2022-10-11
112019001407;11.2;2022-10-25
112019001490;9.1;2022-10-18
112019001545;9.1;2022-10-04
112019001547;9.1;2022-10-04
112019001670;9.1;2022-10-11
112019001678;9.1;2022-10-11
112019001729;9.1;2022-10-04
112019001766;9.1;2022-10-11
112019001787;9.1;2022-10-11
112019001795;11.2;2022-10-25
112019001809;9.1;2022-10-11
112019001835;9.1;2022-10-04
112019001889;9.1;2022-10-11
112019001898;9.1;2022-10-04
112019001900;9.1;2022-10-25
112019002015;9.1;2022-10-11
112019002019;9.1;2022-10-11
112019002032;9.1;2022-10-04
112019002143;9.1;2022-10-11
112019002151;11.2;2022-10-25
112019002228;9.1;2022-10-04
112019002265;9.1;2022-10-11
112019002339;9.2;2022-10-04
112019002354;9.2;2022-10-04
112019002522;9.1;2022-10-04
112019002540;9.1;2022-10-18
112019002580;9.1;2022-10-25
112019002590;9.1;2022-10-11
112019002651;9.1;2022-10-25
112019002665;9.1;2022-10-11
112019002824;9.1;2022-10-25
112019002826;9.1;2022-10-11
112019002894;9.1;2022-10-25
112019002951;9.1;2022-10-11
112019002965;9.1;2022-10-25
112019003052;9.1;2022-10-25
112019003059;9.1;2022-10-04
112019003089;9.1;2022-10-04
112019003161;9.1;2022-10-04
112019003290;9.1;2022-10-04
112019003351;9.2;2022-10-04
112019003406;11.2;2022-10-25
112019003544;9.1;2022-10-04
112019003571;9.1;2022-10-18
112019003696;9.1;2022-10-11
112019003755;9.1;2022-10-11
112019003764;9.1;2022-10-18
112019003802;9.1;2022-10-04
112019003823;9.1;2022-10-04
112019003906;9.1;2022-10-11
112019003912;9.2;2022-10-11
112019003966;9.1;2022-10-11
112019003972;9.1;2022-10-25
112019003984;9.1;2022-10-11
112019004031;9.1;2022-10-04
112019004036;9.1;2022-10-04
112019004044;9.1;2022-10-04
112019004049;9.1;2022-10-25
112019004067;9.1;2022-10-04
112019004158;9.1;2022-10-04
112019004293;9.1;2022-10-11
112019004391;9.1;2022-10-04
112019004455;9.1;2022-10-11
112019004462;9.1;2022-10-04
112019004467;9.1;2022-10-18
112019004516;9.1;2022-10-18
112019004628;9.1;2022-10-04
112019004650;9.1;2022-10-25
112019004653;9.1;2022-10-04
112019004654;9.1;2022-10-04
112019004721;9.1;2022-10-18
112019004768;9.1;2022-10-11
112019004801;9.1;2022-10-11
112019004837;9.1;2022-10-25
112019004856;9.1;2022-10-11
112019004881;11.2;2022-10-04
112019004891;9.1;2022-10-11
112019004919;9.1;2022-10-11
112019004928;9.1;2022-10-04
112019004972;9.1;2022-10-11
112019005015;9.1;2022-10-04
112019005028;9.1;2022-10-25
112019005038;9.1;2022-10-11
112019005156;11.2;2022-10-04
112019005190;9.1;2022-10-11
112019005191;9.1;2022-10-11
112019005233;9.1;2022-10-04
112019005246;11.2;2022-10-25
112019005306;9.1;2022-10-18
112019005332;9.2;2022-10-04
112019005340;9.1;2022-10-11
112019005347;9.1;2022-10-25
112019005440;9.1;2022-10-18
112019005445;9.1;2022-10-04
112019005498;9.1;2022-10-11
112019005561;9.1;2022-10-04
112019005615;9.1;2022-10-04
112019005663;9.1;2022-10-11
112019005680;9.1;2022-10-11
112019005741;9.1;2022-10-11
112019005788;9.1;2022-10-04
112019005826;9.1;2022-10-04
112019005852;11.2;2022-10-11
112019005879;9.1;2022-10-11
112019005901;9.1;2022-10-04
112019005923;9.1;2022-10-11
112019005928;9.1;2022-10-11
112019006002;9.1;2022-10-18
112019006064;9.1;2022-10-11
112019006122;9.1;2022-10-11
112019006123;9.1;2022-10-04
112019006333;9.1;2022-10-11
112019006374;9.1;2022-10-18
112019006378;9.1;2022-10-04
112019006380;9.1;2022-10-18
112019006392;9.1;2022-10-11
112019006417;9.1;2022-10-04
112019006433;9.1;2022-10-04
112019006477;9.1;2022-10-04
112019006611;9.1;2022-10-04
112019006680;9.2;2022-10-04
112019006701;9.1;2022-10-11
112019006705;9.2;2022-10-04
112019006896;9.1;2022-10-11
112019006917;9.1;2022-10-04
112019006952;9.1;2022-10-11
112019007151;9.1;2022-10-25
112019007170;9.1;2022-10-11
112019007213;9.1;2022-10-11
112019007214;11.2;2022-10-25
112019007228;9.1;2022-10-04
112019007262;9.1;2022-10-18
112019007274;9.1;2022-10-11
112019007347;11.2;2022-10-18
112019007381;9.1;2022-10-11
112019007463;9.1;2022-10-11
112019007476;9.1;2022-10-04
112019007532;9.1;2022-10-11
112019007571;9.1;2022-10-11
112019007580;9.1;2022-10-04
112019007603;9.1;2022-10-04
112019007775;9.1;2022-10-11
112019007867;9.1;2022-10-18
112019007900;9.1;2022-10-11
112019008004;9.1;2022-10-18
112019008077;9.1;2022-10-11
112019008131;9.1;2022-10-11
112019008155;9.1;2022-10-04
112019008227;9.1;2022-10-18
112019008238;9.1;2022-10-04
112019008316;9.1;2022-10-18
112019008346;9.1;2022-10-18
112019008427;9.1;2022-10-04
112019008438;9.1;2022-10-11
112019008465;9.1;2022-10-11
112019008559;9.1;2022-10-11
112019008570;9.1;2022-10-18
112019008710;9.1;2022-10-04
112019008782;9.1;2022-10-11
112019008801;9.1;2022-10-04
112019008874;9.1;2022-10-11
112019008953;9.1;2022-10-11
112019008959;9.1;2022-10-25
112019008977;9.1;2022-10-04
112019009078;9.1;2022-10-11
112019009152;9.1;2022-10-18
112019009440;9.1;2022-10-18
112019009509;11.2;2022-10-25
112019009621;9.1;2022-10-18
112019009678;9.1;2022-10-25
112019009802;9.1;2022-10-04
112019009838;9.2;2022-10-18
112019009885;9.1;2022-10-04
112019009899;9.1;2022-10-11
112019009910;9.1;2022-10-18
112019010153;9.1;2022-10-18
112019010426;9.1;2022-10-04
112019010528;9.1;2022-10-11
112019010654;9.1;2022-10-04
112019010828;9.1;2022-10-04
112019010994;9.1;2022-10-04
112019011011;9.2;2022-10-11
112019011057;9.1;2022-10-11
112019011069;9.1;2022-10-11
112019011155;9.1;2022-10-04
112019011212;9.1;2022-10-18
112019011234;11.2;2022-10-04
112019011335;9.1;2022-10-11
112019011404;9.1;2022-10-11
112019011456;9.1;2022-10-18
112019011467;9.1;2022-10-25
112019011551;9.1;2022-10-04
112019011562;9.1;2022-10-11
112019011606;9.1;2022-10-11
112019011707;9.1;2022-10-11
112019011855;9.1;2022-10-04
112019011857;9.1;2022-10-04
112019011926;9.1;2022-10-11
112019011935;9.1;2022-10-11
112019011999;9.1;2022-10-04
112019012413;9.1;2022-10-11
112019012465;9.1;2022-10-11
112019012482;9.1;2022-10-18
112019012496;9.1;2022-10-04
112019012709;11.2;2022-10-25
112019012715;9.1;2022-10-11
112019012727;9.1;2022-10-11
112019012742;9.1;2022-10-18
112019012767;9.1;2022-10-18
112019012775;9.1;2022-10-11
112019012826;9.1;2022-10-18
112019012885;9.1;2022-10-18
112019013017;9.1;2022-10-04
112019013043;9.1;2022-10-11
112019013065;9.1;2022-10-11
112019013083;9.1;2022-10-11
112019013173;9.1;2022-10-04
112019013188;9.1;2022-10-11
112019013260;9.1;2022-10-11
112019013262;9.1;2022-10-04
112019013421;9.2;2022-10-04
112019013430;11.2;2022-10-25
112019013450;9.2;2022-10-04
112019013481;11.2;2022-10-25
112019014008;9.1;2022-10-11
112019014066;9.2;2022-10-11
112019014287;9.1;2022-10-18
112019014319;9.1;2022-10-11
112019014529;11.2;2022-10-25
112019014896;11.2;2022-10-18
112019014908;11.2;2022-10-18
112019014988;9.1;2022-10-04
112019015047;9.1;2022-10-04
112019015100;9.1;2022-10-04
112019015315;9.1;2022-10-04
112019015677;11.2;2022-10-18
112019015738;9.1;2022-10-04
112019015845;9.1;2022-10-11
112019015847;9.1;2022-10-11
112019016037;9.1;2022-10-04
112019016111;9.1;2022-10-04
112019016284;9.1;2022-10-25
112019016332;9.1;2022-10-04
112019016544;11.2;2022-10-25
112019016546;9.1;2022-10-04
112019016663;11.2;2022-10-11
112019016918;9.1;2022-10-11
112019016933;9.1;2022-10-18
112019016934;9.1;2022-10-11
112019017108;11.2;2022-10-25
112019017309;9.1;2022-10-04
112019017520;9.1;2022-10-11
112019017610;9.1;2022-10-11
112019017884;11.2;2022-10-11
112019017910;9.1;2022-10-11
112019017925;11.2;2022-10-04
112019017959;11.2;2022-10-25
112019018010;11.2;2022-10-11
112019018032;9.1;2022-10-11
112019018171;9.1;2022-10-25
112019018188;9.1;2022-10-04
112019018287;11.2;2022-10-04
112019018351;9.1;2022-10-11
112019018553;9.1;2022-10-11
112019018719;11.2;2022-10-04
112019018756;9.1;2022-10-11
112019018944;9.1;2022-10-11
112019018978;9.1;2022-10-11
112019019080;11.2;2022-10-04
112019019097;11.2;2022-10-04
112019019178;9.1;2022-10-04
112019019197;9.1;2022-10-11
112019019312;11.2;2022-10-04
112019019333;9.1;2022-10-18
112019019394;9.1;2022-10-11
112019019530;9.1;2022-10-04
112019019540;9.1;2022-10-04
112019019625;9.1;2022-10-11
112019019707;9.1;2022-10-25
112019019811;11.2;2022-10-04
112019019906;9.1;2022-10-11
112019020161;9.1;2022-10-11
112019020296;11.2;2022-10-25
112019020309;11.2;2022-10-25
112019020312;11.2;2022-10-04
112019020389;9.1;2022-10-04
112019020475;9.1;2022-10-25
112019020566;11.2;2022-10-11
112019020568;9.1;2022-10-04
112019020581;9.1;2022-10-11
112019020623;9.1;2022-10-25
112019020687;9.1;2022-10-25
